lang	age	target	word	error	file	correct	child
Japanese	2a	k	kame	$t	j2at14m122.cha	0	14
Japanese	2a	ðɸ	doaa	$t	j2at14m122.cha	0	14
Japanese	2a	s	sokk	$t	j2at06f211.cha	0	06
Japanese	2a	s	soos	$t	j2at06f211.cha	0	06
Japanese	2a	d	depa	$t	j2at04f311.cha	0	04
Japanese	2a	s	sena	$t	j2at04f311.cha	0	04
Japanese	2a	g	geem	$t	j2at04f311.cha	0	04
Japanese	2a	tʃ	chiz	$t	j2at01f322.cha	0	01
Japanese	2a	s	sens	$t	j2at04f312.cha	0	04
Japanese	2a	dʒ	jooz	$t	j2at04f312.cha	0	04
Japanese	2a	s	sora	$t	j2at04f312.cha	0	04
Japanese	2b	ʃ	shuz	$Si:$s	j2bt25m311.cha	0	25
Japanese	2b	ʃ	shmo	$s:S	j2bt16m221.cha	0	16
Japanese	2b	ʃ	shii	$s:S	j2bt25m312.cha	0	25
Japanese	3b	ʃ	shob	$s:S	j3bt13m121.cha	0	13
Japanese	3b	s	saru	$S:s	j3bt13m121.cha	0	13
Japanese	3b	ʃ	shaw	$s:S	j3bt13m121.cha	0	13
Japanese	3b	s	sens	$S:s	j3bt17f221.cha	0	17
Japanese	3b	ʃ	shii	$s:S	j3bt18m121.cha	0	18
Japanese	3b	ʃ	shin	$s:S	j3bt18m121.cha	0	18
Japanese	3b	s	sens	$S:s	j3bt23m321.cha	0	23
Japanese	3a	ʃ	shin	$s:S	j3at12m312.cha	0	12
Japanese	3a	s	saka	$S:s	j3at02f111.cha	0	02
Japanese	2a	s	sena	$S:s	j2at08m222.cha	0	08
Japanese	3b	dz	zemb	$s:$ts	j3bt19f211.cha	0	19
Japanese	2a	s	saka	$S:$tS	j2at14m122.cha	0	14
Japanese	2b	s	saka	$S:$C	j2bt20f111.cha	0	20
Japanese	2a	s	saku	$S:$C	j2at08m222.cha	0	08
Japanese	2a	s	suna	$S:$C	j2at02m312.cha	0	02
Japanese	2b	tʃ	chaa	$s:+T	j2bt16m222.cha	0	16
Japanese	2b	ʃ	shuk	$s:+T	j2bt25m312.cha	0	25
Japanese	3b	ʃ	shuz	$s:+T	j3bt16m211.cha	0	16
Japanese	2b	s	soos	$S:+sr	j2bt15f311.cha	0	15
Japanese	2a	dʒ	joor	$S:+sr	j2at06f211.cha	0	06
Japanese	2b	dʒ	juus	$s:+sj	j2bt16m222.cha	0	16
Japanese	2b	ʃ	shmo	$s:+sj	j2bt24m112.cha	0	24
Japanese	3b	s	suik	$S:+sj	j3bt23m322.cha	0	23
Japanese	3b	s	suna	$S:+sj	j3bt25m312.cha	0	25
Japanese	3a	ʃ	shum	$s:+sj	j3at12m312.cha	0	12
Japanese	2a	s	saru	$S:+sj	j2at01f321.cha	0	01
Japanese	3b	ðɸ	shok	$s:+ks	j3bt20f221.cha	0	20
Japanese	3b	ʃ	shmp	$s:+ks	j3bt25m311.cha	0	25
Japanese	3a	tʃ	chus	$S:+kjS	j3at02f112.cha	0	02
Japanese	3b	dz	zuka	$S:+CS	j3bt13m121.cha	0	13
Japanese	3b	s	sora	$S:+CS	j3bt23m321.cha	0	23
Japanese	2b	tʃ	chot	$S:#	j2bt19f212.cha	0	19
Japanese	3b	s	sena	$S:#	j3bt13m122.cha	0	13
Japanese	3b	ʃ	shim	$s:#	j3bt23m322.cha	0	23
Japanese	2a	s	sens	$S:#	j2at01f321.cha	0	01
Japanese	2b	tʃ	chus	$S	j2bt16m221.cha	0	16
Japanese	2b	tʃ	chra	$s	j2bt16m221.cha	0	16
Japanese	2b	ʃ	shob	$s	j2bt16m221.cha	0	16
Japanese	2b	ʃ	shoy	$s	j2bt16m222.cha	0	16
Japanese	2b	ʃ	shmp	$s	j2bt16m222.cha	0	16
Japanese	2b	s	suik	$S	j2bt16m222.cha	0	16
Japanese	2b	tʃ	chiz	$s	j2bt16m222.cha	0	16
Japanese	2b	ʃ	shim	$s	j2bt16m222.cha	0	16
Japanese	2b	s	sora	$S	j2bt15f312.cha	0	15
Japanese	2b	tʃ	chak	$S	j2bt15f311.cha	0	15
Japanese	2b	ʃ	shin	$s	j2bt25m312.cha	0	25
Japanese	2b	ʃ	shob	$s	j2bt25m312.cha	0	25
Japanese	2b	ʃ	shmp	$s	j2bt24m111.cha	0	24
Japanese	2b	ʃ	shim	$s	j2bt24m111.cha	0	24
Japanese	2b	ts	tsun	$s	j2bt24m111.cha	0	24
Japanese	2b	ʃ	shoy	$s	j2bt24m111.cha	0	24
Japanese	2b	ʃ	shuz	$s	j2bt24m111.cha	0	24
Japanese	2b	s	suna	$S	j2bt20f112.cha	0	20
Japanese	2b	ʃ	shok	$s	j2bt24m112.cha	0	24
Japanese	2b	ʃ	shum	$s	j2bt24m112.cha	0	24
Japanese	2b	ʃ	shaw	$s	j2bt24m112.cha	0	24
Japanese	2b	ʃ	shuk	$s	j2bt24m112.cha	0	24
Japanese	2b	ʃ	shii	$s	j2bt24m112.cha	0	24
Japanese	2b	dʒ	joki	$s	j2bt18m211.cha	0	18
Japanese	2b	s	suik	$S	j2bt19f211.cha	0	19
Japanese	2b	dz	zuka	$S	j2bt19f212.cha	0	19
Japanese	2b	s	suna	$S	j2bt19f212.cha	0	19
Japanese	2b	ðɸ	chra	$S	j2bt19f212.cha	0	19
Japanese	2b	ðɸ	sora	$S	j2bt21f221.cha	0	21
Japanese	2b	s	suna	$S	j2bt21f221.cha	0	21
Japanese	2b	s	saru	$S	j2bt21f221.cha	0	21
Japanese	2b	s	saku	$S	j2bt21f222.cha	0	21
Japanese	2b	s	soos	$S	j2bt21f222.cha	0	21
Japanese	2b	s	suik	$S	j2bt21f222.cha	0	21
Japanese	2b	s	sokk	$S	j2bt21f222.cha	0	21
Japanese	3b	s	sora	$S	j3bt13m121.cha	0	13
Japanese	3b	tʃ	chra	$S	j3bt13m121.cha	0	13
Japanese	3b	s	suna	$S	j3bt13m121.cha	0	13
Japanese	3b	s	suna	$S	j3bt19f212.cha	0	19
Japanese	3b	t	tanp	$S	j3bt21m112.cha	0	21
Japanese	3b	s	sena	$S	j3bt17f222.cha	0	17
Japanese	3b	s	soos	$S	j3bt17f222.cha	0	17
Japanese	3b	ʃ	shum	$s	j3bt20f221.cha	0	20
Japanese	3b	ʃ	shmo	$s	j3bt20f221.cha	0	20
Japanese	3b	dz	zari	$s	j3bt18m121.cha	0	18
Japanese	3b	tʃ	chra	$S	j3bt23m321.cha	0	23
Japanese	3b	s	saka	$S	j3bt23m322.cha	0	23
Japanese	3b	s	semi	$S	j3bt23m322.cha	0	23
Japanese	3b	ʃ	shmo	$s	j3bt25m312.cha	0	25
Japanese	3b	ʃ	shoy	$s	j3bt25m311.cha	0	25
Japanese	3a	ʃ	shuk	$s	j3at03f121.cha	0	03
Japanese	3a	ts	tsmi	$s	j3at12m312.cha	0	12
Japanese	3a	ʃ	shaw	$s	j3at12m312.cha	0	12
Japanese	3a	ʃ	shim	$s	j3at03f122.cha	0	03
Japanese	3a	ʃ	shmp	$s	j3at03f122.cha	0	03
Japanese	3a	ʃ	shoy	$s	j3at12m311.cha	0	12
Japanese	3a	ʃ	shim	$s	j3at12m311.cha	0	12
Japanese	3a	s	suna	$S	j3at04f312.cha	0	04
Japanese	3a	s	suik	$S	j3at04f311.cha	0	04
Japanese	3a	s	soos	$S	j3at04f311.cha	0	04
Japanese	3a	d	deko	$s	j3at01f321.cha	0	01
Japanese	3a	s	sens	$S	j3at07f221.cha	0	07
Japanese	3a	s	sora	$S	j3at07f221.cha	0	07
Japanese	3a	s	saru	$S	j3at07f221.cha	0	07
Japanese	3a	s	semi	$S	j3at07f222.cha	0	07
Japanese	3a	s	saku	$S	j3at07f222.cha	0	07
Japanese	3a	s	suik	$S	j3at07f222.cha	0	07
Japanese	3a	s	sudz	$S	j3at07f222.cha	0	07
Japanese	3a	tʃ	chra	$S	j3at05m212.cha	0	05
Japanese	3a	tʃ	chra	$S	j3at02f112.cha	0	02
Japanese	2a	s	sora	$S	j2at08m221.cha	0	08
Japanese	2a	s	suna	$S	j2at08m221.cha	0	08
Japanese	2a	s	saka	$S	j2at13f111.cha	0	13
Japanese	2a	s	suik	$S	j2at08m222.cha	0	08
Japanese	2a	ʃ	shim	$S	j2at08m222.cha	0	08
Japanese	2a	s	saka	$S	j2at08m222.cha	0	08
Japanese	2a	kʲ	kimo	$S	j2at13f112.cha	0	13
Japanese	2a	s	saru	$S	j2at13f112.cha	0	13
Japanese	2a	s	saka	$S	j2at11m211.cha	0	11
Japanese	2a	ʃ	shin	$s	j2at07m321.cha	0	07
Japanese	2a	t	tiis	$S	j2at07m322.cha	0	07
Japanese	2a	s	saka	$S	j2at07m322.cha	0	07
Japanese	2a	s	saku	$S	j2at07m322.cha	0	07
Japanese	2a	s	suik	$S	j2at07m322.cha	0	07
Japanese	2a	tʃ	chaw	$S	j2at14m121.cha	0	14
Japanese	2a	tʃ	chra	$S	j2at14m121.cha	0	14
Japanese	2a	dʒ	juuu	$S	j2at14m121.cha	0	14
Japanese	2a	dz	zooo	$S	j2at06f212.cha	0	06
Japanese	2a	tʃ	chus	$S	j2at06f212.cha	0	06
Japanese	2a	dʒ	juuu	$S	j2at06f212.cha	0	06
Japanese	2a	s	saku	$S	j2at14m122.cha	0	14
Japanese	2a	s	sena	$S	j2at14m122.cha	0	14
Japanese	2a	dz	zuru	$S	j2at14m122.cha	0	14
Japanese	2a	s	sokk	$S	j2at14m122.cha	0	14
Japanese	2a	s	suik	$S	j2at14m122.cha	0	14
Japanese	2a	ts	tsun	$S	j2at06f211.cha	0	06
Japanese	2a	dz	zuru	$S	j2at06f211.cha	0	06
Japanese	2a	kʲ	kyuu	$S	j2at06f211.cha	0	06
Japanese	2a	dʒ	juus	$S	j2at06f211.cha	0	06
Japanese	2a	d	doaa	$S	j2at06f211.cha	0	06
Japanese	2a	s	sena	$S	j2at06f211.cha	0	06
Japanese	2a	tʃ	chus	$S	j2at01f321.cha	0	01
Japanese	2a	d	daru	$s	j2at01f321.cha	0	01
Japanese	3b	d	daik	$r:$n	j3bt23m322.cha	0	23
Japanese	2b	d	dong	$r	j2bt18m211.cha	0	18
Japanese	2b	k	kesh	$r	j2bt18m211.cha	0	18
Japanese	2b	d	depa	$r	j2bt21f222.cha	0	21
Japanese	3b	ðɸ	depa	$r	j3bt16m211.cha	0	16
Japanese	3b	d	dang	$r	j3bt15m322.cha	0	15
Japanese	3b	d	dang	$r	j3bt23m322.cha	0	23
Japanese	2a	dz	zemb	$pj:$k	j2at01f322.cha	0	01
Japanese	3b	k	kara	$p:k	j3bt17f221.cha	0	17
Japanese	3a	k	kesh	$p:k	j3at02f111.cha	0	02
Japanese	2a	d	deko	$p:$t	j2at14m121.cha	0	14
Japanese	2a	dz	zero	$p:$pj	j2at13f112.cha	0	13
Japanese	2a	ʃ	shii	$p:$k	j2at04f312.cha	0	04
Japanese	2a	kʲ	kyab	$p:$b	j2at05f122.cha	0	05
Japanese	2a	t	tanp	$p:$b	j2at05f121.cha	0	05
Japanese	2a	ʃ	shmp	$p:$b	j2at04f311.cha	0	04
Japanese	3b	s	suna	$p:#	j3bt21m112.cha	0	21
Japanese	2b	d	daru	$p	j2bt16m221.cha	0	16
Japanese	2b	kʲ	kiir	$p	j2bt19f212.cha	0	19
Japanese	2b	d	denk	$p	j2bt21f221.cha	0	21
Japanese	3b	k	kuma	$p	j3bt21m112.cha	0	21
Japanese	3b	t	tama	$p	j3bt15m322.cha	0	15
Japanese	2a	t	temp	$p	j2at05f122.cha	0	05
Japanese	2a	t	tebu	$p	j2at05f121.cha	0	05
Japanese	2a	ʃ	shob	$p	j2at05f121.cha	0	05
Japanese	2a	k	kuri	$p	j2at13f112.cha	0	13
Japanese	2a	d	deko	$p	j2at12m112.cha	0	12
Japanese	2a	t	tama	$p	j2at14m122.cha	0	14
Japanese	2a	t	tega	$p	j2at01f321.cha	0	01
Japanese	2a	t	temp	$p	j2at01f322.cha	0	01
Japanese	2a	d	doon	$Nq:$n	j2at02m312.cha	0	02
Japanese	2a	ʃ	shin	$Nq:+Nqn	j2at04f312.cha	0	04
Japanese	2b	g	geem	$n~	j2bt19f211.cha	0	19
Japanese	3a	t	temp	$n:t	j3at03f122.cha	0	03
Japanese	2b	d	dong	$n:deletion	j2bt24m111.cha	0	24
Japanese	2a	d	dong	$n:$n~	j2at08m222.cha	0	08
Japanese	2b	d	dong	$n:+Nqn	j2bt20f111.cha	0	20
Japanese	3b	d	doon	$n:+Ng	j3bt23m321.cha	0	23
Japanese	2a	k	kemu	$n:+hn	j2at04f312.cha	0	04
Japanese	2b	d	doon	$n	j2bt20f112.cha	0	20
Japanese	2b	d	dong	$n	j2bt19f211.cha	0	19
Japanese	2b	d	daik	$n	j2bt19f211.cha	0	19
Japanese	3b	d	dong	$n	j3bt19f211.cha	0	19
Japanese	3b	d	dang	$n	j3bt19f211.cha	0	19
Japanese	2a	d	denk	$n	j2at08m221.cha	0	08
Japanese	2a	d	dang	$n	j2at11m211.cha	0	11
Japanese	2a	dz	zari	$n	j2at02m312.cha	0	02
Japanese	2a	t	tama	$n	j2at12m111.cha	0	12
Japanese	2a	d	denk	$n	j2at01f321.cha	0	01
Japanese	2a	dz	zook	$n	j2at01f321.cha	0	01
Japanese	2a	ʃ	shmo	$n	j2at01f321.cha	0	01
Japanese	2a	d	dong	$n	j2at01f322.cha	0	01
Japanese	2a	d	dang	$n	j2at01f322.cha	0	01
Japanese	2a	t	tega	$n	j2at04f312.cha	0	04
Japanese	2b	t	toof	$m	j2bt19f212.cha	0	19
Japanese	2a	t	tebu	$m	j2at04f312.cha	0	04
Japanese	3b	kʲ	kyos	$kji:kj	j3bt16m211.cha	0	16
Japanese	3b	kʲ	kyap	$kji:kj	j3bt17f222.cha	0	17
Japanese	2a	k	keek	$kji:$kj	j2at01f321.cha	0	01
Japanese	3b	k	keek	$kji:+ti	j3bt25m312.cha	0	25
Japanese	2b	kʲ	kyos	$kji	j2bt15f311.cha	0	15
Japanese	2a	kʲ	kyor	$kji	j2at06f212.cha	0	06
Japanese	2b	tʃ	chak	$kj:tS	j2bt23f322.cha	0	23
Japanese	3b	tʃ	chus	$kj:tS	j3bt17f221.cha	0	17
Japanese	3b	tʃ	chiz	$kj:tS	j3bt17f222.cha	0	17
Japanese	3b	tʃ	chch	$kj:tS	j3bt20f222.cha	0	20
Japanese	2a	tʃ	chiz	$kj:tS	j2at05f122.cha	0	05
Japanese	2a	tʃ	chot	$kj:tS	j2at13f112.cha	0	13
Japanese	2a	tʃ	chii	$kj:tS	j2at12m112.cha	0	12
Japanese	2a	t	tiik	$kj:t	j2at05f122.cha	0	05
Japanese	2b	k	kemu	$kj:k	j2bt24m112.cha	0	24
Japanese	2b	k	keek	$kj:k	j2bt23f321.cha	0	23
Japanese	2b	k	keek	$kj:k	j2bt21f221.cha	0	21
Japanese	3b	k	kemu	$kj:k	j3bt19f212.cha	0	19
Japanese	3b	k	keek	$kj:k	j3bt16m212.cha	0	16
Japanese	3b	k	keek	$kj:k	j3bt18m121.cha	0	18
Japanese	2a	k	kemu	$kj:k	j2at05f121.cha	0	05
Japanese	2a	k	keek	$kj:k	j2at11m212.cha	0	11
Japanese	3b	gj	gink	$kj:gj	j3bt21m112.cha	0	21
Japanese	3b	gj	gink	$kj:gj	j3bt17f221.cha	0	17
Japanese	3a	gj	gink	$kj:gj	j3at07f221.cha	0	07
Japanese	3a	gj	gita	$kj:gj	j3at10m321.cha	0	10
Japanese	2a	gj	gink	$kj:gj	j2at13f112.cha	0	13
Japanese	2a	gj	gink	$kj:gj	j2at12m112.cha	0	12
Japanese	2a	g	geem	$kj:gj	j2at01f322.cha	0	01
Japanese	3b	g	geta	$kj:g	j3bt19f212.cha	0	19
Japanese	2b	t	tiik	$kj:$tS	j2bt25m311.cha	0	25
Japanese	3b	dʒ	juud	$kj:$tS	j3bt13m122.cha	0	13
Japanese	3a	dʒ	juuu	$kj:$tS	j3at07f221.cha	0	07
Japanese	3a	dʒ	jooz	$kj:$tS	j3at07f221.cha	0	07
Japanese	2a	g	genk	$kj:$tS	j2at05f122.cha	0	05
Japanese	2a	dʒ	juus	$kj:$tS	j2at05f122.cha	0	05
Japanese	2a	ts	tsmi	$kj:$tS	j2at05f121.cha	0	05
Japanese	2a	ʃ	shuz	$kj:$tS	j2at12m111.cha	0	12
Japanese	2b	tʃ	chaw	$kj:$t	j2bt24m112.cha	0	24
Japanese	3b	tʃ	chiz	$kj:$t	j3bt23m322.cha	0	23
Japanese	2b	k	keek	$kj:$kji	j2bt25m312.cha	0	25
Japanese	3b	dz	zeri	$kj:$kji	j3bt17f222.cha	0	17
Japanese	3b	dz	zemb	$kj:$k	j3bt13m122.cha	0	13
Japanese	3a	dz	zeri	$kj:$k	j3at07f222.cha	0	07
Japanese	3a	g	geem	$kj:$k	j3at10m322.cha	0	10
Japanese	2a	s	semi	$kj:$k	j2at13f111.cha	0	13
Japanese	3a	tʃ	chiz	$kj:$gj	j3at05m211.cha	0	05
Japanese	2a	ʃ	shim	$kj:$gj	j2at05f122.cha	0	05
Japanese	2a	dʒ	jooz	$kj:$gj	j2at05f121.cha	0	05
Japanese	2a	tʃ	chra	$kj:$gj	j2at05f121.cha	0	05
Japanese	2b	tʃ	chus	$kj:$C	j2bt20f112.cha	0	20
Japanese	3a	ʃ	shin	$kj:$C	j3at07f221.cha	0	07
Japanese	3a	gj	gink	$kj:$C	j3at10m321.cha	0	10
Japanese	2b	dʒ	joki	$kj:+tj	j2bt25m311.cha	0	25
Japanese	2b	tʃ	chak	$kj:+tj	j2bt25m311.cha	0	25
Japanese	2b	tʃ	choo	$kj:+tj	j2bt25m311.cha	0	25
Japanese	2b	tʃ	chaw	$kj:+tj	j2bt25m312.cha	0	25
Japanese	2b	tʃ	chus	$kj:+tj	j2bt18m212.cha	0	18
Japanese	2b	dʒ	joor	$kj:+tj	j2bt18m211.cha	0	18
Japanese	3b	ts	tsum	$kj:+tj	j3bt17f221.cha	0	17
Japanese	3b	tʃ	chch	$kj:+tj	j3bt17f222.cha	0	17
Japanese	3a	dʒ	joor	$kj:+tj	j3at05m211.cha	0	05
Japanese	2a	dz	zeri	$kj:+tj	j2at05f122.cha	0	05
Japanese	2a	dʒ	joor	$kj:+tj	j2at05f122.cha	0	05
Japanese	2a	s	sokk	$kj:+tj	j2at05f122.cha	0	05
Japanese	2a	dz	zooo	$kj:+tj	j2at05f121.cha	0	05
Japanese	2a	tʃ	chch	$kj:+tj	j2at13f111.cha	0	13
Japanese	2a	dz	zuru	$kj:+tj	j2at13f111.cha	0	13
Japanese	2a	tʃ	chur	$kj:+tj	j2at07m322.cha	0	07
Japanese	2b	tʃ	chaa	$kj:#	j2bt20f111.cha	0	20
Japanese	3b	t	tako	$kj:#	j3bt15m322.cha	0	15
Japanese	2a	dʒ	juus	$kj:#	j2at14m122.cha	0	14
Japanese	2b	tʃ	chii	$kj	j2bt16m221.cha	0	16
Japanese	2b	gj	gink	$kj	j2bt16m221.cha	0	16
Japanese	2b	gj	gita	$kj	j2bt16m221.cha	0	16
Japanese	2b	dʒ	juud	$kj	j2bt16m222.cha	0	16
Japanese	2b	ʃ	shin	$kj	j2bt15f312.cha	0	15
Japanese	2b	tʃ	chra	$kj	j2bt15f312.cha	0	15
Japanese	2b	gj	gita	$kj	j2bt15f312.cha	0	15
Japanese	2b	g	geta	$kj	j2bt15f312.cha	0	15
Japanese	2b	tʃ	chaa	$kj	j2bt15f311.cha	0	15
Japanese	2b	gj	giza	$kj	j2bt15f311.cha	0	15
Japanese	2b	t	tiik	$kj	j2bt15f311.cha	0	15
Japanese	2b	t	tiis	$kj	j2bt15f311.cha	0	15
Japanese	2b	dʒ	juus	$kj	j2bt15f311.cha	0	15
Japanese	2b	g	genk	$kj	j2bt15f311.cha	0	15
Japanese	2b	dz	zuru	$kj	j2bt15f311.cha	0	15
Japanese	2b	t	tiik	$kj	j2bt25m311.cha	0	25
Japanese	2b	tʃ	chch	$kj	j2bt25m311.cha	0	25
Japanese	2b	k	kesh	$kj	j2bt20f111.cha	0	20
Japanese	2b	tʃ	choo	$kj	j2bt20f111.cha	0	20
Japanese	2b	t	tiik	$kj	j2bt20f111.cha	0	20
Japanese	2b	ts	tsun	$kj	j2bt20f111.cha	0	20
Japanese	2b	tʃ	chki	$kj	j2bt20f111.cha	0	20
Japanese	2b	dʒ	juud	$kj	j2bt20f111.cha	0	20
Japanese	2b	tʃ	chak	$kj	j2bt20f111.cha	0	20
Japanese	2b	t	tiik	$kj	j2bt24m111.cha	0	24
Japanese	2b	gj	giza	$kj	j2bt24m111.cha	0	24
Japanese	2b	ʃ	shii	$kj	j2bt18m212.cha	0	18
Japanese	2b	k	keek	$kj	j2bt20f112.cha	0	20
Japanese	2b	tʃ	chii	$kj	j2bt20f112.cha	0	20
Japanese	2b	dʒ	juuu	$kj	j2bt20f112.cha	0	20
Japanese	2b	ʃ	shin	$kj	j2bt20f112.cha	0	20
Japanese	2b	tʃ	chra	$kj	j2bt20f112.cha	0	20
Japanese	2b	t	tiss	$kj	j2bt20f112.cha	0	20
Japanese	2b	tʃ	chur	$kj	j2bt18m211.cha	0	18
Japanese	2b	g	genk	$kj	j2bt19f211.cha	0	19
Japanese	2b	t	tiss	$kj	j2bt19f212.cha	0	19
Japanese	2b	ʃ	shin	$kj	j2bt19f212.cha	0	19
Japanese	2b	t	tega	$kj	j2bt19f212.cha	0	19
Japanese	2b	t	tiik	$kj	j2bt23f322.cha	0	23
Japanese	2b	t	tiis	$kj	j2bt23f322.cha	0	23
Japanese	2b	tʃ	chur	$kj	j2bt23f322.cha	0	23
Japanese	2b	dʒ	joor	$kj	j2bt23f322.cha	0	23
Japanese	2b	tʃ	chiz	$kj	j2bt23f322.cha	0	23
Japanese	2b	ðɸ	joki	$kj	j2bt23f322.cha	0	23
Japanese	2b	tʃ	chii	$kj	j2bt23f321.cha	0	23
Japanese	2b	tʃ	chra	$kj	j2bt23f321.cha	0	23
Japanese	2b	gj	gita	$kj	j2bt23f321.cha	0	23
Japanese	2b	gj	gink	$kj	j2bt23f321.cha	0	23
Japanese	2b	dz	zuka	$kj	j2bt23f321.cha	0	23
Japanese	2b	dz	zubo	$kj	j2bt21f221.cha	0	21
Japanese	2b	ts	tsum	$kj	j2bt21f221.cha	0	21
Japanese	2b	s	suna	$kj	j2bt21f221.cha	0	21
Japanese	2b	t	tiss	$kj	j2bt21f221.cha	0	21
Japanese	2b	tʃ	chch	$kj	j2bt21f222.cha	0	21
Japanese	2b	tʃ	chak	$kj	j2bt21f222.cha	0	21
Japanese	2b	k	kesh	$kj	j2bt21f222.cha	0	21
Japanese	3b	gj	gita	$kj	j3bt13m121.cha	0	13
Japanese	3b	ts	tsmi	$kj	j3bt13m121.cha	0	13
Japanese	3b	tʃ	chiz	$kj	j3bt13m122.cha	0	13
Japanese	3b	dʒ	juud	$kj	j3bt13m122.cha	0	13
Japanese	3b	tʃ	chak	$kj	j3bt13m122.cha	0	13
Japanese	3b	gj	gita	$kj	j3bt19f212.cha	0	19
Japanese	3b	ʃ	shii	$kj	j3bt19f212.cha	0	19
Japanese	3b	k	kesh	$kj	j3bt19f211.cha	0	19
Japanese	3b	t	tiik	$kj	j3bt19f211.cha	0	19
Japanese	3b	gj	gita	$kj	j3bt21m112.cha	0	21
Japanese	3b	dz	zubo	$kj	j3bt17f221.cha	0	17
Japanese	3b	k	kemu	$kj	j3bt17f221.cha	0	17
Japanese	3b	k	kuru	$kj	j3bt16m211.cha	0	16
Japanese	3b	t	tiis	$kj	j3bt16m211.cha	0	16
Japanese	3b	t	tiik	$kj	j3bt16m211.cha	0	16
Japanese	3b	tʃ	chur	$kj	j3bt17f222.cha	0	17
Japanese	3b	dz	zuru	$kj	j3bt17f222.cha	0	17
Japanese	3b	tʃ	chki	$kj	j3bt17f222.cha	0	17
Japanese	3b	k	kuma	$kj	j3bt16m212.cha	0	16
Japanese	3b	t	tiik	$kj	j3bt18m122.cha	0	18
Japanese	3b	k	kuma	$kj	j3bt18m121.cha	0	18
Japanese	3b	ðɸ	tiik	$kj	j3bt15m322.cha	0	15
Japanese	3b	t	tiis	$kj	j3bt15m322.cha	0	15
Japanese	3b	t	tiik	$kj	j3bt22f111.cha	0	22
Japanese	3b	k	kemu	$kj	j3bt25m312.cha	0	25
Japanese	3b	t	tiis	$kj	j3bt25m311.cha	0	25
Japanese	3a	k	kemu	$kj	j3at03f121.cha	0	03
Japanese	3a	gj	gita	$kj	j3at03f121.cha	0	03
Japanese	3a	gj	gink	$kj	j3at03f121.cha	0	03
Japanese	3a	gj	gita	$kj	j3at12m312.cha	0	12
Japanese	3a	dz	zero	$kj	j3at12m312.cha	0	12
Japanese	3a	t	tiik	$kj	j3at03f122.cha	0	03
Japanese	3a	gj	giza	$kj	j3at03f122.cha	0	03
Japanese	3a	k	kesh	$kj	j3at03f122.cha	0	03
Japanese	3a	t	tiik	$kj	j3at12m311.cha	0	12
Japanese	3a	k	kesh	$kj	j3at12m311.cha	0	12
Japanese	3a	ðɸ	kame	$kj	j3at12m311.cha	0	12
Japanese	3a	t	tiik	$kj	j3at01f322.cha	0	01
Japanese	3a	t	tiis	$kj	j3at01f322.cha	0	01
Japanese	3a	t	tiis	$kj	j3at04f311.cha	0	04
Japanese	3a	gj	gink	$kj	j3at01f321.cha	0	01
Japanese	3a	tʃ	chaw	$kj	j3at11f112.cha	0	11
Japanese	3a	dz	zooo	$kj	j3at07f221.cha	0	07
Japanese	3a	ʃ	shii	$kj	j3at07f221.cha	0	07
Japanese	3a	t	tiik	$kj	j3at11f111.cha	0	11
Japanese	3a	g	genk	$kj	j3at10m322.cha	0	10
Japanese	3a	t	tiik	$kj	j3at10m322.cha	0	10
Japanese	3a	t	tiis	$kj	j3at10m322.cha	0	10
Japanese	3a	gj	giza	$kj	j3at10m322.cha	0	10
Japanese	3a	tʃ	chii	$kj	j3at05m212.cha	0	05
Japanese	3a	tʃ	chaw	$kj	j3at05m212.cha	0	05
Japanese	3a	ʃ	shin	$kj	j3at05m212.cha	0	05
Japanese	3a	t	tega	$kj	j3at05m212.cha	0	05
Japanese	3a	tʃ	choo	$kj	j3at02f111.cha	0	02
Japanese	3a	t	tiik	$kj	j3at02f111.cha	0	02
Japanese	3a	tʃ	chiz	$kj	j3at02f111.cha	0	02
Japanese	3a	t	tiis	$kj	j3at05m211.cha	0	05
Japanese	3a	gj	giza	$kj	j3at05m211.cha	0	05
Japanese	3a	t	tiik	$kj	j3at05m211.cha	0	05
Japanese	3a	dʒ	juuu	$kj	j3at02f112.cha	0	02
Japanese	3a	gj	gita	$kj	j3at02f112.cha	0	02
Japanese	2a	gj	giza	$kj	j2at05f122.cha	0	05
Japanese	2a	s	suik	$kj	j2at05f122.cha	0	05
Japanese	2a	t	toof	$kj	j2at05f121.cha	0	05
Japanese	2a	tʃ	chii	$kj	j2at05f121.cha	0	05
Japanese	2a	ʃ	shaw	$kj	j2at05f121.cha	0	05
Japanese	2a	dʒ	juuu	$kj	j2at05f121.cha	0	05
Japanese	2a	gj	gink	$kj	j2at08m221.cha	0	08
Japanese	2a	gj	giza	$kj	j2at13f111.cha	0	13
Japanese	2a	gj	giza	$kj	j2at08m222.cha	0	08
Japanese	2a	t	tiis	$kj	j2at08m222.cha	0	08
Japanese	2a	dz	zooo	$kj	j2at13f112.cha	0	13
Japanese	2a	ʃ	shum	$kj	j2at13f112.cha	0	13
Japanese	2a	dz	zuka	$kj	j2at13f112.cha	0	13
Japanese	2a	tʃ	chaw	$kj	j2at13f112.cha	0	13
Japanese	2a	ts	tsmi	$kj	j2at13f112.cha	0	13
Japanese	2a	ʃ	shin	$kj	j2at13f112.cha	0	13
Japanese	2a	dz	zubo	$kj	j2at13f112.cha	0	13
