lang	age	target	word	error	file	correct	child
Cantonese	2a	DF	tshz3	#	c2at09f312.cha	0	09
Cantonese	2a	k	keih3	#	c2at08m121.cha	0	08
Cantonese	2a	Sound	tynf3	#	c2at08m121.cha	0	08
Cantonese	2a	k	keis3	#	c2at07f221.cha	0	07
Cantonese	2a	tsh	tsho4	#	c2at03f112.cha	0	03
Cantonese	2a	k	kouz3	#	c2at02f312.cha	0	02
Cantonese	2a	kh	khon3	#	c2at02f311.cha	0	02
Cantonese	3a	kh	khun5	\	c3at02f311.cha	0	02
Cantonese	3b	kw	kwai5	@	c3bt14m322.cha	0	14
Cantonese	3b	t	teti3	@	c3bt14m322.cha	0	14
Cantonese	3b	tsh	tshp4	@	c3bt20f111.cha	0	20
Cantonese	3b	ts	tsek3	@	c3bt20f111.cha	0	20
Cantonese	3b	ts	tsin4	@	c3bt20f111.cha	0	20
Cantonese	3b	ts	tsou5	@	c3bt20f111.cha	0	20
Cantonese	3b	t	titd5	@	c3bt20f111.cha	0	20
Cantonese	3b	s	sama3	@	c3bt20f111.cha	0	20
Cantonese	3b	t	toek4	@	c3bt20f112.cha	0	20
Cantonese	3b	ts	tsip5	@	c3bt20f112.cha	0	20
Cantonese	3b	t	tynf3	@	c3bt20f112.cha	0	20
Cantonese	3b	t	tynz5	@	c3bt20f112.cha	0	20
Cantonese	3b	t	toko3	@	c3bt20f112.cha	0	20
Cantonese	3b	ts	tses4	@	c3bt20f112.cha	0	20
Cantonese	3b	t	titd4	@	c3bt15f222.cha	0	15
Cantonese	3b	ts	tses3	@	c3bt15f222.cha	0	15
Cantonese	3b	tsh	tshn3	@	c3bt15f222.cha	0	15
Cantonese	3b	tsh	tshq4	@	c3bt15f222.cha	0	15
Cantonese	3b	ts	tsez4	@	c3bt15f222.cha	0	15
Cantonese	3b	ts	tsau3	@	c3bt15f221.cha	0	15
Cantonese	3b	ts	tsip4	@	c3bt15f221.cha	0	15
Cantonese	3b	t	teks3	@	c3bt15f221.cha	0	15
Cantonese	3b	s	seta3	@	c3bt15f221.cha	0	15
Cantonese	3b	t	teoi5	@	c3bt15f221.cha	0	15
Cantonese	3b	ts	tsak5	@	c3bt17m211.cha	0	17
Cantonese	3b	t	taip3	@	c3bt17m211.cha	0	17
Cantonese	3b	t	tafu5	@	c3bt17m212.cha	0	17
Cantonese	3b	s	seta3	@	c3bt17m212.cha	0	17
Cantonese	3a	t	toko5	@	c3at07m211.cha	0	07
Cantonese	3a	t	tynm3	@	c3at07m212.cha	0	07
Cantonese	3a	t	titd3	@	c3at02f312.cha	0	02
Cantonese	3a	t	toko4	@	c3at02f312.cha	0	02
Cantonese	3a	ts	tsin5	@	c3at03f312.cha	0	03
Cantonese	3a	t	tynz3	@	c3at03f311.cha	0	03
Cantonese	3a	ts	tsek4	@	c3at03f311.cha	0	03
Cantonese	3a	s	sika4	@	c3at03f311.cha	0	03
Cantonese	3a	ts	tsin5	@	c3at01f321.cha	0	01
Cantonese	3a	tsh	tshq3	@	c3at01f321.cha	0	01
Cantonese	3a	t	tosi5	@	c3at01f321.cha	0	01
Cantonese	3a	ts	tsou3	@	c3at01f321.cha	0	01
Cantonese	3a	ts	tsig4	@	c3at01f321.cha	0	01
Cantonese	3a	t	toko4	@	c3at01f321.cha	0	01
Cantonese	3a	s	saxi3	@	c3at01f321.cha	0	01
Cantonese	3a	ts	tsez3	@	c3at01f321.cha	0	01
Cantonese	3a	t	tinw5	@	c3at01f322.cha	0	01
Cantonese	3a	ts	tses5	@	c3at01f322.cha	0	01
Cantonese	3a	t	tins4	@	c3at01f322.cha	0	01
Cantonese	3a	ts	tsek4	@	c3at01f322.cha	0	01
Cantonese	3a	t	touk3	@	c3at01f322.cha	0	01
Cantonese	3a	t	teti3	@	c3at01f322.cha	0	01
Cantonese	2b	t	taip4	@	c2bt19m121.cha	0	19
Cantonese	2b	ts	tsez5	@	c2bt23m111.cha	0	23
Cantonese	2b	t	tosi4	@	c2bt19m122.cha	0	19
Cantonese	2b	t	teti4	@	c2bt21f212.cha	0	21
Cantonese	2a	t	toek3	@	c2at05m222.cha	0	05
Cantonese	2a	t	toko3	@	c2at08m121.cha	0	08
Cantonese	2a	tsh	tshs5	@	c2at03f112.cha	0	03
Cantonese	2a	s	soth3	@	c2at01f212.cha	0	01
Cantonese	2a	ts	tsax3	@	c2at02f311.cha	0	02
Cantonese	2a	t	tynz3	@	c2at02f311.cha	0	02
Cantonese	2a	t	tinw5	@	c2at02f311.cha	0	02
Cantonese	2a	t	toek5	@	c2at02f311.cha	0	02
Cantonese	2a	t	tafu4	@	c2at02f311.cha	0	02
Cantonese	2a	t	taip5	@	c2at02f311.cha	0	02
Cantonese	2a	ts	tsip3	@	c2at02f311.cha	0	02
Cantonese	2a	t	toek3	@	c2at01f211.cha	0	01
Cantonese	2a	s	sath3	@	c2at01f211.cha	0	01
Cantonese	3b	t	tekn4	1	c3bt22f312.cha	1	22
Cantonese	3b	k	kint5	1	c3bt22f312.cha	1	22
Cantonese	3b	s	seta5	1	c3bt22f312.cha	1	22
Cantonese	3b	s	sens4	1	c3bt22f312.cha	1	22
Cantonese	3b	ts	tsin5	1	c3bt22f312.cha	1	22
Cantonese	3b	k	kuwa5	1	c3bt22f312.cha	1	22
Cantonese	3b	s	soth5	1	c3bt22f312.cha	1	22
Cantonese	3b	t	tosi5	1	c3bt22f312.cha	1	22
Cantonese	3b	k	king4	1	c3bt22f312.cha	1	22
Cantonese	3b	ts	tsau5	1	c3bt22f312.cha	1	22
Cantonese	3b	s	sosi4	1	c3bt22f312.cha	1	22
Cantonese	3b	tsh	tshz3	1	c3bt22f312.cha	1	22
Cantonese	3b	kh	khuw3	1	c3bt22f312.cha	1	22
Cantonese	3b	ts	tsou3	1	c3bt22f312.cha	1	22
Cantonese	3b	kh	khen5	1	c3bt22f312.cha	1	22
Cantonese	3b	tsh	tshq3	1	c3bt22f312.cha	1	22
Cantonese	3b	k	kaxu3	1	c3bt22f312.cha	1	22
Cantonese	3b	kh	khoi4	1	c3bt22f312.cha	1	22
Cantonese	3b	k	kouz3	1	c3bt22f312.cha	1	22
Cantonese	3b	t	tinw5	1	c3bt23m322.cha	1	23
Cantonese	3b	k	koko4	1	c3bt23m322.cha	1	23
Cantonese	3b	s	sath5	1	c3bt23m322.cha	1	23
Cantonese	3b	kh	khaj5	1	c3bt23m322.cha	1	23
Cantonese	3b	th	thib4	1	c3bt23m322.cha	1	23
Cantonese	3b	k	kita3	1	c3bt23m322.cha	1	23
Cantonese	3b	kh	khon3	1	c3bt23m322.cha	1	23
Cantonese	3b	s	sama4	1	c3bt23m322.cha	1	23
Cantonese	3b	kh	khng2	1	c3bt23m322.cha	1	23
Cantonese	3b	tsh	tsho5	1	c3bt23m322.cha	1	23
Cantonese	3b	overlap	sets3	1	c3bt23m322.cha	1	23
Cantonese	3b	ts	tses5	1	c3bt23m322.cha	1	23
Cantonese	3b	t	taip5	1	c3bt23m322.cha	1	23
Cantonese	3b	tsh	tshe4	1	c3bt23m322.cha	1	23
Cantonese	3b	t	tins4	1	c3bt23m322.cha	1	23
Cantonese	3b	tsh	tshs3	1	c3bt23m322.cha	1	23
Cantonese	3b	ts	tsok4	1	c3bt23m322.cha	1	23
Cantonese	3b	th	tham5	1	c3bt23m322.cha	1	23
Cantonese	3b	t	tynz3	1	c3bt23m322.cha	1	23
Cantonese	3b	th	thig5	1	c3bt23m322.cha	1	23
Cantonese	3b	k	kauz5	1	c3bt23m322.cha	1	23
Cantonese	3b	t	toek5	1	c3bt23m322.cha	1	23
Cantonese	3b	k	keni3	1	c3bt23m322.cha	1	23
Cantonese	3b	tsh	tshh4	1	c3bt23m322.cha	1	23
Cantonese	3b	kh	khui4	1	c3bt23m322.cha	1	23
Cantonese	3b	s	simt5	1	c3bt23m322.cha	1	23
Cantonese	3b	ts	tsek4	1	c3bt23m322.cha	1	23
Cantonese	3b	t	touk3	1	c3bt23m322.cha	1	23
Cantonese	3b	tsh	tsht3	1	c3bt23m322.cha	1	23
Cantonese	3b	t	tafu4	1	c3bt23m322.cha	1	23
Cantonese	3b	t	tafu4	1	c3bt23m322.cha	1	23
Cantonese	3b	ts	tson5	1	c3bt23m322.cha	1	23
Cantonese	3b	kh	khun5	1	c3bt23m322.cha	1	23
Cantonese	3b	ts	tsip3	1	c3bt23m322.cha	1	23
Cantonese	3b	ts	tsax3	1	c3bt23m322.cha	1	23
Cantonese	3b	th	then3	1	c3bt23m322.cha	1	23
Cantonese	3b	kh	khih4	1	c3bt23m322.cha	1	23
Cantonese	3b	k	konz5	1	c3bt23m322.cha	1	23
Cantonese	3b	t	teti3	1	c3bt23m322.cha	1	23
Cantonese	3b	s	sout3	1	c3bt23m322.cha	1	23
Cantonese	3b	th	thai4	1	c3bt23m322.cha	1	23
Cantonese	3b	t	teoi4	1	c3bt23m322.cha	1	23
Cantonese	3b	overlap	tshn5	1	c3bt22f311.cha	1	22
Cantonese	3b	s	sets3	1	c3bt22f311.cha	1	22
Cantonese	3b	s	sama4	1	c3bt22f311.cha	1	22
Cantonese	3b	k	kauz5	1	c3bt22f311.cha	1	22
Cantonese	3b	k	koko4	1	c3bt22f311.cha	1	22
Cantonese	3b	s	simt5	1	c3bt22f311.cha	1	22
Cantonese	3b	k	konz5	1	c3bt22f311.cha	1	22
Cantonese	3b	s	sout3	1	c3bt22f311.cha	1	22
Cantonese	3b	kh	khun5	1	c3bt22f311.cha	1	22
Cantonese	3b	ts	tsek4	1	c3bt22f311.cha	1	22
Cantonese	3b	kh	khih4	1	c3bt22f311.cha	1	22
Cantonese	3b	s	sika4	1	c3bt22f311.cha	1	22
Cantonese	3b	overlap	khng2	1	c3bt22f311.cha	1	22
Cantonese	3b	s	soth5	1	c3bt23m321.cha	1	23
Cantonese	3b	th	thog4	1	c3bt23m321.cha	1	23
Cantonese	3b	tsh	tshq3	1	c3bt23m321.cha	1	23
Cantonese	3b	tsh	tsha4	1	c3bt23m321.cha	1	23
Cantonese	3b	t	toem3	1	c3bt23m321.cha	1	23
Cantonese	3b	k	keis5	1	c3bt23m321.cha	1	23
Cantonese	3b	kh	khok5	1	c3bt23m321.cha	1	23
Cantonese	3b	s	seta5	1	c3bt23m321.cha	1	23
Cantonese	3b	s	sens4	1	c3bt23m321.cha	1	23
Cantonese	3b	tsh	tshk5	1	c3bt23m321.cha	1	23
Cantonese	3b	t	tank3	1	c3bt23m321.cha	1	23
Cantonese	3b	ts	tsak4	1	c3bt23m321.cha	1	23
Cantonese	3b	k	king4	1	c3bt23m321.cha	1	23
Cantonese	3b	kh	khuw3	1	c3bt23m321.cha	1	23
Cantonese	3b	ts	tsou3	1	c3bt23m321.cha	1	23
Cantonese	3b	ts	tsig4	1	c3bt23m321.cha	1	23
Cantonese	3b	t	tynm5	1	c3bt23m321.cha	1	23
Cantonese	3b	t	toko4	1	c3bt23m321.cha	1	23
Cantonese	3b	th	thej4	1	c3bt23m321.cha	1	23
Cantonese	3b	t	tynf4	1	c3bt23m321.cha	1	23
Cantonese	3b	s	sosi4	1	c3bt23m321.cha	1	23
Cantonese	3b	t	tekn4	1	c3bt23m321.cha	1	23
Cantonese	3b	kh	khau3	1	c3bt23m321.cha	1	23
Cantonese	3b	tsh	tshz3	1	c3bt23m321.cha	1	23
Cantonese	3b	k	kunt4	1	c3bt23m321.cha	1	23
Cantonese	3b	k	kouz3	1	c3bt23m321.cha	1	23
Cantonese	3b	th	thek5	1	c3bt23m321.cha	1	23
Cantonese	3b	kh	khen5	1	c3bt23m321.cha	1	23
Cantonese	3b	th	thoh5	1	c3bt23m321.cha	1	23
Cantonese	3b	overlap	saxi3	1	c3bt23m321.cha	1	23
Cantonese	3b	ts	tsez3	1	c3bt23m321.cha	1	23
Cantonese	3b	ts	tsau5	1	c3bt23m321.cha	1	23
Cantonese	3b	t	teks5	1	c3bt23m321.cha	1	23
Cantonese	3b	tsh	tshp5	1	c3bt23m321.cha	1	23
Cantonese	3b	k	kaxu3	1	c3bt23m321.cha	1	23
Cantonese	3b	th	thau3	1	c3bt23m321.cha	1	23
Cantonese	3b	t	titd3	1	c3bt23m321.cha	1	23
Cantonese	3b	s	sits3	1	c3bt23m321.cha	1	23
Cantonese	3b	k	kuwa5	1	c3bt23m321.cha	1	23
Cantonese	3b	t	tinw4	1	c3bt18m112.cha	1	18
Cantonese	3b	tsh	tsha3	1	c3bt18m112.cha	1	18
Cantonese	3b	s	sosi3	1	c3bt18m112.cha	1	18
Cantonese	3b	kh	khng5	1	c3bt18m112.cha	1	18
Cantonese	3b	s	sout5	1	c3bt18m112.cha	1	18
Cantonese	3b	kh	khun4	1	c3bt18m112.cha	1	18
Cantonese	3b	s	sens3	1	c3bt18m112.cha	1	18
Cantonese	3b	s	sets5	1	c3bt18m112.cha	1	18
Cantonese	3b	ts	tson4	1	c3bt18m112.cha	1	18
Cantonese	3b	DF	tshi3	1	c3bt18m112.cha	1	18
Cantonese	3b	t	toko3	1	c3bt18m112.cha	1	18
Cantonese	3b	k	kunt3	1	c3bt18m112.cha	1	18
Cantonese	3b	k	konz4	1	c3bt18m112.cha	1	18
Cantonese	3b	s	sath4	1	c3bt18m112.cha	1	18
Cantonese	3b	kh	khaj4	1	c3bt18m112.cha	1	18
Cantonese	3b	t	tinw5	1	c3bt14m322.cha	1	14
Cantonese	3b	k	koko4	1	c3bt14m322.cha	1	14
Cantonese	3b	s	sath5	1	c3bt14m322.cha	1	14
Cantonese	3b	kh	khaj5	1	c3bt14m322.cha	1	14
Cantonese	3b	s	sika4	1	c3bt14m322.cha	1	14
Cantonese	3b	th	thib4	1	c3bt14m322.cha	1	14
Cantonese	3b	tsh	tshn5	1	c3bt14m322.cha	1	14
Cantonese	3b	kh	khng2	1	c3bt14m322.cha	1	14
Cantonese	3b	s	sets3	1	c3bt14m322.cha	1	14
Cantonese	3b	ts	tses5	1	c3bt14m322.cha	1	14
Cantonese	3b	t	taip5	1	c3bt14m322.cha	1	14
Cantonese	3b	t	tins4	1	c3bt14m322.cha	1	14
Cantonese	3b	ts	tsok4	1	c3bt14m322.cha	1	14
Cantonese	3b	th	tham5	1	c3bt14m322.cha	1	14
Cantonese	3b	k	kuza3	1	c3bt14m322.cha	1	14
Cantonese	3b	t	tynz3	1	c3bt14m322.cha	1	14
Cantonese	3b	k	kaut4	1	c3bt14m322.cha	1	14
Cantonese	3b	th	thig5	1	c3bt14m322.cha	1	14
Cantonese	3b	k	kauz5	1	c3bt14m322.cha	1	14
Cantonese	3b	t	toek5	1	c3bt14m322.cha	1	14
Cantonese	3b	k	keni3	1	c3bt14m322.cha	1	14
Cantonese	3b	s	simt5	1	c3bt14m322.cha	1	14
Cantonese	3b	ts	tsek4	1	c3bt14m322.cha	1	14
Cantonese	3b	t	touk3	1	c3bt14m322.cha	1	14
Cantonese	3b	kw	kwah4	1	c3bt14m322.cha	1	14
Cantonese	3b	tsh	tsht3	1	c3bt14m322.cha	1	14
Cantonese	3b	t	tafu4	1	c3bt14m322.cha	1	14
Cantonese	3b	ts	tson5	1	c3bt14m322.cha	1	14
Cantonese	3b	kh	khun5	1	c3bt14m322.cha	1	14
Cantonese	3b	ts	tsip3	1	c3bt14m322.cha	1	14
Cantonese	3b	th	thon3	1	c3bt14m322.cha	1	14
Cantonese	3b	ts	tsax3	1	c3bt14m322.cha	1	14
Cantonese	3b	th	then3	1	c3bt14m322.cha	1	14
Cantonese	3b	kh	khih4	1	c3bt14m322.cha	1	14
Cantonese	3b	k	konz5	1	c3bt14m322.cha	1	14
Cantonese	3b	s	sout3	1	c3bt14m322.cha	1	14
Cantonese	3b	th	thai4	1	c3bt14m322.cha	1	14
Cantonese	3b	t	teoi4	1	c3bt14m322.cha	1	14
Cantonese	3b	s	soth5	1	c3bt14m321.cha	1	14
Cantonese	3b	th	thog4	1	c3bt14m321.cha	1	14
Cantonese	3b	tsh	tshq3	1	c3bt14m321.cha	1	14
Cantonese	3b	tsh	tsha4	1	c3bt14m321.cha	1	14
Cantonese	3b	t	toem3	1	c3bt14m321.cha	1	14
Cantonese	3b	k	keis5	1	c3bt14m321.cha	1	14
Cantonese	3b	t	tosi5	1	c3bt14m321.cha	1	14
Cantonese	3b	kh	khok5	1	c3bt14m321.cha	1	14
Cantonese	3b	kw	kwax3	1	c3bt14m321.cha	1	14
Cantonese	3b	s	seta5	1	c3bt14m321.cha	1	14
Cantonese	3b	s	sens4	1	c3bt14m321.cha	1	14
Cantonese	3b	tsh	tshk5	1	c3bt14m321.cha	1	14
Cantonese	3b	t	tank3	1	c3bt14m321.cha	1	14
Cantonese	3b	k	kint5	1	c3bt14m321.cha	1	14
Cantonese	3b	ts	tsak4	1	c3bt14m321.cha	1	14
Cantonese	3b	k	king4	1	c3bt14m321.cha	1	14
Cantonese	3b	kh	khuw3	1	c3bt14m321.cha	1	14
Cantonese	3b	ts	tsig4	1	c3bt14m321.cha	1	14
Cantonese	3b	t	toko4	1	c3bt14m321.cha	1	14
Cantonese	3b	th	thej4	1	c3bt14m321.cha	1	14
Cantonese	3b	t	tynf4	1	c3bt14m321.cha	1	14
Cantonese	3b	s	sosi4	1	c3bt14m321.cha	1	14
Cantonese	3b	t	tekn4	1	c3bt14m321.cha	1	14
Cantonese	3b	k	kunt4	1	c3bt14m321.cha	1	14
Cantonese	3b	k	kouz3	1	c3bt14m321.cha	1	14
Cantonese	3b	th	thek5	1	c3bt14m321.cha	1	14
Cantonese	3b	th	thoh5	1	c3bt14m321.cha	1	14
Cantonese	3b	overlap	saxi3	1	c3bt14m321.cha	1	14
Cantonese	3b	t	teks5	1	c3bt14m321.cha	1	14
Cantonese	3b	tsh	tshp5	1	c3bt14m321.cha	1	14
Cantonese	3b	k	kaxu3	1	c3bt14m321.cha	1	14
Cantonese	3b	th	thau3	1	c3bt14m321.cha	1	14
Cantonese	3b	kwh	kuan4	1	c3bt14m321.cha	1	14
Cantonese	3b	t	titd3	1	c3bt14m321.cha	1	14
Cantonese	3b	s	sits3	1	c3bt14m321.cha	1	14
Cantonese	3b	k	kuwa5	1	c3bt14m321.cha	1	14
Cantonese	3b	t	tynm4	1	c3bt18m111.cha	1	18
Cantonese	3b	kh	khui3	1	c3bt18m111.cha	1	18
Cantonese	3b	overlap	thiz5	1	c3bt18m111.cha	1	18
Cantonese	3b	k	kouz5	1	c3bt18m111.cha	1	18
Cantonese	3b	s	seta4	1	c3bt18m111.cha	1	18
Cantonese	3b	DF	khok4	1	c3bt18m111.cha	1	18
Cantonese	3b	overlap	sika3	1	c3bt18m111.cha	1	18
Cantonese	3b	k	keis4	1	c3bt18m111.cha	1	18
Cantonese	3b	k	koko3	1	c3bt18m111.cha	1	18
Cantonese	3b	tsh	tshk4	1	c3bt18m111.cha	1	18
Cantonese	3b	ts	tsau4	1	c3bt18m111.cha	1	18
Cantonese	3b	DF	tshq5	1	c3bt18m111.cha	1	18
Cantonese	3b	k	kaxu5	1	c3bt18m111.cha	1	18
Cantonese	3b	tsh	tshh3	1	c3bt18m111.cha	1	18
Cantonese	3b	k	kint4	1	c3bt18m111.cha	1	18
Cantonese	3b	overlap	tsez5	1	c3bt18m111.cha	1	18
Cantonese	3b	th	thai3	1	c3bt20f111.cha	1	20
Cantonese	3b	th	thek4	1	c3bt20f111.cha	1	20
Cantonese	3b	kh	khac3	1	c3bt20f111.cha	1	20
Cantonese	3b	t	tins3	1	c3bt20f111.cha	1	20
Cantonese	3b	th	thib3	1	c3bt20f111.cha	1	20
Cantonese	3b	kw	kwah3	1	c3bt20f111.cha	1	20
Cantonese	3b	th	thoh4	1	c3bt20f111.cha	1	20
Cantonese	3b	s	soth4	1	c3bt20f111.cha	1	20
Cantonese	3b	kh	khuw5	1	c3bt20f111.cha	1	20
Cantonese	3b	t	tynm4	1	c3bt20f111.cha	1	20
Cantonese	3b	t	tosi4	1	c3bt20f111.cha	1	20
Cantonese	3b	ts	tsok3	1	c3bt20f111.cha	1	20
Cantonese	3b	th	thau5	1	c3bt20f111.cha	1	20
Cantonese	3b	th	thau5	1	c3bt20f111.cha	1	20
Cantonese	3b	k	kaut3	1	c3bt20f111.cha	1	20
Cantonese	3b	th	thiz5	1	c3bt20f111.cha	1	20
Cantonese	3b	kh	khau5	1	c3bt20f111.cha	1	20
Cantonese	3b	k	kouz5	1	c3bt20f111.cha	1	20
Cantonese	3b	kh	khiz5	1	c3bt20f111.cha	1	20
Cantonese	3b	s	seta4	1	c3bt20f111.cha	1	20
Cantonese	3b	kh	khok4	1	c3bt20f111.cha	1	20
Cantonese	3b	s	sika3	1	c3bt20f111.cha	1	20
Cantonese	3b	k	keis4	1	c3bt20f111.cha	1	20
Cantonese	3b	t	teoi3	1	c3bt20f111.cha	1	20
Cantonese	3b	k	koko3	1	c3bt20f111.cha	1	20
Cantonese	3b	tsh	tshk4	1	c3bt20f111.cha	1	20
Cantonese	3b	ts	tsau4	1	c3bt20f111.cha	1	20
Cantonese	3b	tsh	tshe3	1	c3bt20f111.cha	1	20
Cantonese	3b	k	kuwa4	1	c3bt20f111.cha	1	20
Cantonese	3b	tsh	tshq5	1	c3bt20f111.cha	1	20
Cantonese	3b	k	kaxu5	1	c3bt20f111.cha	1	20
Cantonese	3b	tsh	tshh3	1	c3bt20f111.cha	1	20
Cantonese	3b	t	teks4	1	c3bt20f111.cha	1	20
Cantonese	3b	s	saxi5	1	c3bt20f111.cha	1	20
Cantonese	3b	k	kint4	1	c3bt20f111.cha	1	20
Cantonese	3b	s	sits5	1	c3bt20f111.cha	1	20
Cantonese	3b	t	toem5	1	c3bt20f111.cha	1	20
Cantonese	3b	tsh	tshz5	1	c3bt20f111.cha	1	20
Cantonese	3b	kw	kwax5	1	c3bt20f111.cha	1	20
Cantonese	3b	ts	tsez5	1	c3bt20f111.cha	1	20
Cantonese	3b	t	tins3	1	c3bt13f122.cha	1	13
Cantonese	3b	th	thiz5	1	c3bt13f122.cha	1	13
Cantonese	3b	t	toem5	1	c3bt13f122.cha	1	13
Cantonese	3b	tsh	tshq5	1	c3bt13f122.cha	1	13
Cantonese	3b	t	teoi3	1	c3bt13f122.cha	1	13
Cantonese	3b	t	teks4	1	c3bt13f122.cha	1	13
Cantonese	3b	t	tosi4	1	c3bt13f122.cha	1	13
Cantonese	3b	ts	tsok3	1	c3bt13f122.cha	1	13
Cantonese	3b	kh	khen4	1	c3bt13f122.cha	1	13
Cantonese	3b	k	keis4	1	c3bt13f122.cha	1	13
Cantonese	3b	kh	khiz5	1	c3bt13f122.cha	1	13
Cantonese	3b	t	tynm4	1	c3bt13f122.cha	1	13
Cantonese	3b	tsh	tshh3	1	c3bt13f122.cha	1	13
Cantonese	3b	t	tank5	1	c3bt13f122.cha	1	13
Cantonese	3b	kh	khau5	1	c3bt13f122.cha	1	13
Cantonese	3b	ts	tsek3	1	c3bt13f122.cha	1	13
Cantonese	3b	t	tafu3	1	c3bt13f122.cha	1	13
Cantonese	3b	ts	tsou5	1	c3bt13f122.cha	1	13
Cantonese	3b	th	thai3	1	c3bt13f122.cha	1	13
Cantonese	3b	k	kaxu5	1	c3bt13f122.cha	1	13
Cantonese	3b	tsh	tshz5	1	c3bt13f122.cha	1	13
Cantonese	3b	kh	khuw5	1	c3bt13f122.cha	1	13
Cantonese	3b	t	titd5	1	c3bt13f122.cha	1	13
Cantonese	3b	s	seta4	1	c3bt13f122.cha	1	13
Cantonese	3b	s	seta4	1	c3bt13f122.cha	1	13
Cantonese	3b	th	thek4	1	c3bt13f122.cha	1	13
Cantonese	3b	k	kaut3	1	c3bt13f122.cha	1	13
Cantonese	3b	th	thau5	1	c3bt13f122.cha	1	13
Cantonese	3b	s	soth4	1	c3bt13f122.cha	1	13
Cantonese	3b	k	kuwa4	1	c3bt13f122.cha	1	13
Cantonese	3b	s	sits5	1	c3bt13f122.cha	1	13
Cantonese	3b	kw	kwax5	1	c3bt13f122.cha	1	13
Cantonese	3b	overlap	saxi5	1	c3bt13f122.cha	1	13
Cantonese	3b	DF	kint4	1	c3bt13f122.cha	1	13
Cantonese	3b	s	sika3	1	c3bt13f122.cha	1	13
Cantonese	3b	kh	khac3	1	c3bt13f122.cha	1	13
Cantonese	3b	kh	khok4	1	c3bt13f122.cha	1	13
Cantonese	3b	ts	tsez5	1	c3bt13f122.cha	1	13
Cantonese	3b	kh	khih3	1	c3bt13f122.cha	1	13
Cantonese	3b	k	koko3	1	c3bt13f122.cha	1	13
Cantonese	3b	s	sama3	1	c3bt13f122.cha	1	13
Cantonese	3b	kh	khui3	1	c3bt13f122.cha	1	13
Cantonese	3b	th	thib3	1	c3bt13f122.cha	1	13
Cantonese	3b	kw	kwah3	1	c3bt13f122.cha	1	13
Cantonese	3b	k	kouz5	1	c3bt13f122.cha	1	13
Cantonese	3b	t	tinw4	1	c3bt20f112.cha	1	20
Cantonese	3b	tsh	tsha3	1	c3bt20f112.cha	1	20
Cantonese	3b	t	taip4	1	c3bt20f112.cha	1	20
Cantonese	3b	ts	tsig3	1	c3bt20f112.cha	1	20
Cantonese	3b	kh	khon5	1	c3bt20f112.cha	1	20
Cantonese	3b	s	sosi3	1	c3bt20f112.cha	1	20
Cantonese	3b	th	tham4	1	c3bt20f112.cha	1	20
Cantonese	3b	kh	kheb3	1	c3bt20f112.cha	1	20
Cantonese	3b	kh	khng5	1	c3bt20f112.cha	1	20
Cantonese	3b	s	sout5	1	c3bt20f112.cha	1	20
Cantonese	3b	k	keih3	1	c3bt20f112.cha	1	20
Cantonese	3b	kh	khun4	1	c3bt20f112.cha	1	20
Cantonese	3b	ts	tsak3	1	c3bt20f112.cha	1	20
Cantonese	3b	s	sens3	1	c3bt20f112.cha	1	20
Cantonese	3b	th	thig4	1	c3bt20f112.cha	1	20
Cantonese	3b	s	sets5	1	c3bt20f112.cha	1	20
Cantonese	3b	t	touk5	1	c3bt20f112.cha	1	20
Cantonese	3b	tsh	tshs5	1	c3bt20f112.cha	1	20
Cantonese	3b	th	thog3	1	c3bt20f112.cha	1	20
Cantonese	3b	t	teti5	1	c3bt20f112.cha	1	20
Cantonese	3b	tsh	tshn4	1	c3bt20f112.cha	1	20
Cantonese	3b	kwh	kwhn5	1	c3bt20f112.cha	1	20
Cantonese	3b	th	thon5	1	c3bt20f112.cha	1	20
Cantonese	3b	kh	khin4	1	c3bt20f112.cha	1	20
Cantonese	3b	k	kita5	1	c3bt20f112.cha	1	20
Cantonese	3b	tsh	tsht5	1	c3bt20f112.cha	1	20
Cantonese	3b	kw	kwai4	1	c3bt20f112.cha	1	20
Cantonese	3b	tsh	tshi3	1	c3bt20f112.cha	1	20
Cantonese	3b	t	tekn3	1	c3bt20f112.cha	1	20
Cantonese	3b	k	kauz4	1	c3bt20f112.cha	1	20
Cantonese	3b	kh	khoi3	1	c3bt20f112.cha	1	20
Cantonese	3b	k	keni5	1	c3bt20f112.cha	1	20
Cantonese	3b	k	kunt3	1	c3bt20f112.cha	1	20
Cantonese	3b	th	then5	1	c3bt20f112.cha	1	20
Cantonese	3b	s	simt4	1	c3bt20f112.cha	1	20
Cantonese	3b	kwh	kuan3	1	c3bt20f112.cha	1	20
Cantonese	3b	tsh	tsho4	1	c3bt20f112.cha	1	20
Cantonese	3b	k	konz4	1	c3bt20f112.cha	1	20
Cantonese	3b	ts	tsax5	1	c3bt20f112.cha	1	20
Cantonese	3b	th	thej3	1	c3bt20f112.cha	1	20
Cantonese	3b	s	sath4	1	c3bt20f112.cha	1	20
Cantonese	3b	kh	khon5	1	c3bt13f121.cha	1	13
Cantonese	3b	t	toek4	1	c3bt13f121.cha	1	13
Cantonese	3b	kh	khoi3	1	c3bt13f121.cha	1	13
Cantonese	3b	tsh	tshn4	1	c3bt13f121.cha	1	13
Cantonese	3b	kh	khng5	1	c3bt13f121.cha	1	13
